0|ad_finished,0|coin_get,0|coin_use,0|game_start,0|game_win,0|hint_use,0|ta_app_end,1|ad_finished,1|coin_get,1|coin_use,1|game_start,1|game_win,1|hint_use,1|ta_app_end,2|ad_finished,2|coin_get,2|coin_use,2|game_start,2|game_win,2|hint_use,2|ta_app_end,3|ad_finished,3|coin_get,3|coin_use,3|game_start,3|game_win,3|hint_use,3|ta_app_end,label
0.0,90.0,0.0,12.0,11.0,0.0,1558.281,0.0,4.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
0.0,356.0,0.0,30.0,28.0,1.0,1655.024,0.0,113.0,0.0,27.0,27.0,0.0,1625.5179999999998,0.0,39.0,0.0,12.0,11.0,3.0,721.0369999999999,0.0,70.0,0.0,20.0,18.0,4.0,1845.818,1
2.0,375.0,0.0,20.0,19.0,0.0,3336.295,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
0.0,90.0,0.0,13.0,13.0,1.0,925.836,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,62.0,300.0,6.0,5.0,4.0,1077.9789999999996,0
0.0,426.0,0.0,53.0,51.0,3.0,4268.9299999999985,0.0,93.0,100.0,31.0,28.0,6.0,3831.322,0.0,7.0,400.0,4.0,3.0,4.0,682.1469999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
0.0,99.0,200.0,20.0,18.0,4.0,1923.003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,338.0,400.0,30.0,28.0,9.0,5651.72,3.0,235.0,200.0,23.0,22.0,3.0,5291.108,1
0.0,466.0,0.0,64.0,63.0,0.0,3200.6690000000003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
0.0,0.0,0.0,48.0,47.0,7.0,0.0,0.0,0.0,0.0,43.0,42.0,9.0,0.0,0.0,0.0,0.0,43.0,43.0,4.0,0.0,0.0,0.0,0.0,22.0,22.0,2.0,0.0,1
0.0,775.0,900.0,114.0,108.0,14.0,12829.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
21.0,1730.0,1700.0,65.0,64.0,25.0,5883.294,19.0,1003.0,1100.0,24.0,23.0,11.0,3866.364,40.0,2312.0,2300.0,34.0,33.0,23.0,6575.4619999999995,29.0,1324.0,1400.0,19.0,15.0,15.0,4175.685,1
0.0,53.0,100.0,11.0,10.0,3.0,425.276,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,309.0,400.0,26.0,24.0,13.0,2959.534,1
0.0,91.0,0.0,16.0,15.0,2.0,1714.736,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1.0,529.0,0.0,40.0,37.0,3.0,7477.7829999999985,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,174.0,300.0,37.0,37.0,10.0,7533.420999999999,0.0,0.0,0.0,3.0,2.0,0.0,523.2,1
1.0,51.0,200.0,4.0,3.0,8.0,268.45599999999996,1.0,25.0,0.0,1.0,0.0,0.0,140.231,2.0,82.0,100.0,4.0,3.0,1.0,662.433,3.0,202.0,100.0,1.0,0.0,1.0,655.487,0
0.0,361.0,0.0,32.0,32.0,0.0,1401.63,1.0,5577.0,0.0,54.0,54.0,1.0,3905.561,0.0,2116.0,0.0,43.0,43.0,5.0,4052.68,0.0,17.0,0.0,5.0,4.0,0.0,612.8530000000001,1
0.0,58.0,0.0,7.0,7.0,0.0,8949.828000000001,0.0,34.0,0.0,5.0,5.0,0.0,385.27099999999996,0.0,12.0,0.0,4.0,4.0,1.0,1442.95,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
0.0,378.0,0.0,37.0,35.0,0.0,2478.719,0.0,174.0,600.0,70.0,67.0,10.0,8984.261,0.0,15.0,100.0,6.0,4.0,1.0,813.6980000000002,0.0,0.0,0.0,1.0,0.0,0.0,122.178,0
0.0,89.0,0.0,16.0,15.0,1.0,638.258,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
5.0,431.0,0.0,48.0,46.0,4.0,3449.38,0.0,0.0,0.0,0.0,0.0,0.0,7.585,0.0,157.0,0.0,48.0,46.0,4.0,3886.283,0.0,35.0,300.0,9.0,7.0,3.0,884.586,0
0.0,323.0,0.0,24.0,21.0,0.0,950.774,0.0,70.0,0.0,20.0,20.0,1.0,2191.947,0.0,8.0,0.0,7.0,6.0,0.0,889.529,0.0,25.0,0.0,10.0,10.0,0.0,711.961,0
0.0,381.0,0.0,38.0,38.0,1.0,1830.5520000000001,0.0,364.0,0.0,100.0,98.0,3.0,9282.499999999998,0.0,154.0,0.0,23.0,23.0,2.0,2939.0690000000004,0.0,36.0,0.0,11.0,11.0,3.0,1360.395,1
0.0,371.0,0.0,33.0,31.0,7.0,5408.013000000001,1.0,87.0,600.0,29.0,24.0,7.0,14471.86,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
0.0,361.0,500.0,31.0,30.0,12.0,5361.691000000002,3.0,321.0,300.0,36.0,36.0,4.0,10095.205000000002,1.0,103.0,100.0,24.0,21.0,1.0,9205.368,16.0,629.0,700.0,29.0,25.0,7.0,15753.585,0
0.0,52.0,0.0,7.0,7.0,0.0,539.73,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
0.0,132.0,0.0,20.0,19.0,0.0,874.6489999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,372.0,0.0,49.0,47.0,0.0,2407.968,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
1.0,504.0,400.0,24.0,23.0,14.0,3089.402,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,116.0,300.0,25.0,23.0,4.0,5715.968000000001,0.0,41.0,100.0,11.0,11.0,1.0,3557.2700000000004,0
0.0,588.0,600.0,76.0,75.0,14.0,8900.501,14.0,825.0,900.0,40.0,35.0,9.0,15186.948999999999,9.0,598.0,600.0,13.0,12.0,4.0,6614.509,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
0.0,389.0,300.0,33.0,31.0,13.0,6721.923999999999,1.0,114.0,300.0,19.0,14.0,4.0,7499.007,0.0,39.0,0.0,12.0,8.0,0.0,6722.283,0.0,64.0,100.0,15.0,13.0,2.0,10213.826,1
1.0,125.0,100.0,21.0,18.0,3.0,4701.095,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,38.0,0.0,1.0,0.0,0.0,787.1800000000002,0.0,249.0,400.0,12.0,10.0,9.0,5423.240000000002,0
0.0,496.0,0.0,74.0,73.0,4.0,6894.77,0.0,140.0,0.0,38.0,38.0,2.0,4638.901000000002,0.0,256.0,100.0,48.0,44.0,4.0,5405.82,0.0,163.0,200.0,34.0,33.0,3.0,4713.639000000001,1
0.0,806.0,0.0,130.0,124.0,6.0,20731.695000000003,0.0,282.0,600.0,42.0,38.0,9.0,13482.642,0.0,628.0,500.0,84.0,80.0,8.0,23036.705,0.0,587.0,1000.0,75.0,67.0,11.0,24440.397,1
0.0,87.0,0.0,14.0,13.0,0.0,427.7,0.0,401.0,300.0,68.0,67.0,11.0,4226.556,1.0,111.0,400.0,24.0,22.0,4.0,2621.8509999999997,1.0,26.0,100.0,2.0,0.0,1.0,178.15200000000004,0
0.0,110.0,300.0,17.0,15.0,5.0,4588.806000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
0.0,27.0,0.0,4.0,3.0,0.0,429.167,0.0,351.0,0.0,34.0,30.0,1.0,2950.27,0.0,134.0,0.0,48.0,43.0,3.0,6814.187,0.0,31.0,0.0,14.0,13.0,2.0,1589.182,1
2.0,111.0,200.0,11.0,10.0,8.0,676.695,2.0,84.0,100.0,3.0,2.0,1.0,371.44500000000005,95.0,2974.0,3000.0,75.0,67.0,36.0,12373.246,289.0,7657.0,7700.0,67.0,55.0,78.0,23240.995,1
1.0,414.0,0.0,34.0,34.0,0.0,2696.086,0.0,91.0,0.0,30.0,29.0,2.0,3675.1809999999996,0.0,115.0,0.0,18.0,18.0,1.0,2458.047,1.0,196.0,0.0,17.0,17.0,2.0,4279.797000000001,1
0.0,0.0,0.0,2.0,2.0,1.0,201.99599999999998,0.0,58.0,0.0,10.0,8.0,1.0,483.88300000000004,1.0,63.0,300.0,9.0,8.0,7.0,954.9110000000001,1.0,345.0,300.0,24.0,22.0,8.0,4377.842000000001,0
0.0,333.0,0.0,23.0,22.0,0.0,1348.38,0.0,413.0,0.0,84.0,83.0,1.0,10745.823,0.0,172.0,0.0,17.0,15.0,3.0,3782.792,0.0,315.0,0.0,42.0,39.0,1.0,9398.740999999998,1
0.0,54.0,0.0,7.0,7.0,0.0,292.619,0.0,35.0,0.0,5.0,4.0,0.0,386.04900000000004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
0.0,97.0,0.0,15.0,15.0,0.0,825.4779999999997,0.0,325.0,0.0,24.0,23.0,5.0,2363.66,0.0,73.0,600.0,20.0,16.0,9.0,3910.208,0.0,16.0,0.0,4.0,3.0,0.0,612.3499999999998,0
0.0,32.0,0.0,7.0,6.0,1.0,382.818,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
0.0,91.0,0.0,15.0,14.0,0.0,533.1619999999999,0.0,244.0,0.0,13.0,12.0,0.0,984.188,0.0,111.0,0.0,46.0,41.0,3.0,4285.8510000000015,0.0,140.0,500.0,49.0,48.0,10.0,6983.031999999999,1
0.0,436.0,0.0,54.0,54.0,1.0,3904.437,0.0,3.0,0.0,2.0,2.0,0.0,329.765,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
0.0,30.0,0.0,7.0,6.0,0.0,252.267,5.0,311.0,500.0,11.0,8.0,11.0,1384.192,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
0.0,90.0,0.0,17.0,15.0,0.0,469.704,0.0,260.0,0.0,11.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
0.0,90.0,0.0,16.0,14.0,0.0,593.512,0.0,496.0,0.0,102.0,100.0,4.0,11888.718,0.0,210.0,100.0,45.0,42.0,6.0,9646.587,1.0,156.0,500.0,38.0,35.0,6.0,7255.973000000001,1
0.0,394.0,0.0,43.0,41.0,4.0,2616.689,15.0,833.0,1400.0,85.0,74.0,15.0,14952.44,10.0,594.0,600.0,34.0,28.0,7.0,8638.277,5.0,198.0,200.0,5.0,2.0,2.0,962.2689999999999,1
0.0,132.0,0.0,19.0,19.0,0.0,1914.3870000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
0.0,88.0,200.0,12.0,11.0,8.0,1673.0910000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
0.0,561.0,0.0,94.0,94.0,0.0,5752.2609999999995,1.0,503.0,0.0,99.0,98.0,9.0,13374.503999999999,4.0,487.0,100.0,52.0,50.0,3.0,7939.755999999999,0.0,149.0,0.0,28.0,24.0,1.0,3097.3629999999994,1
0.0,25.0,0.0,3.0,3.0,0.0,64.773,0.0,81.0,0.0,16.0,15.0,0.0,732.086,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1.0,798.0,900.0,121.0,116.0,17.0,18024.005,2.0,189.0,200.0,22.0,16.0,3.0,5688.076,0.0,0.0,0.0,1.0,0.0,0.0,103.12200000000001,2.0,88.0,0.0,13.0,6.0,0.0,2717.762000000001,1
1.0,627.0,0.0,111.0,106.0,1.0,14368.504,0.0,53.0,0.0,10.0,9.0,1.0,2742.526,0.0,32.0,300.0,8.0,7.0,1.0,1503.569,0.0,59.0,0.0,12.0,10.0,5.0,3092.437,1
3.0,422.0,600.0,30.0,27.0,13.0,3078.2090000000003,5.0,182.0,100.0,4.0,3.0,1.0,1409.2400000000002,3.0,181.0,200.0,12.0,10.0,2.0,1855.931,3.0,187.0,100.0,6.0,6.0,1.0,1469.1329999999998,0
0.0,100.0,0.0,16.0,15.0,1.0,1405.2720000000002,0.0,304.0,400.0,25.0,23.0,10.0,4969.782,0.0,0.0,0.0,1.0,0.0,0.0,165.225,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
21.0,1686.0,1800.0,123.0,122.0,26.0,12041.483999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.0,2657.0,2700.0,51.0,50.0,29.0,11084.366999999998,51.0,2330.0,2300.0,46.0,44.0,24.0,9540.462,1
0.0,95.0,0.0,16.0,15.0,0.0,586.939,0.0,372.0,0.0,50.0,48.0,0.0,4289.07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,120.0,0.0,34.0,33.0,3.0,5335.2649999999985,1
0.0,331.0,0.0,23.0,23.0,1.0,1510.154,0.0,170.0,600.0,65.0,63.0,13.0,8192.497,0.0,52.0,100.0,14.0,13.0,1.0,1853.856,0.0,41.0,0.0,16.0,12.0,0.0,4101.568,1
0.0,55.0,200.0,9.0,8.0,4.0,526.7330000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,574.0,600.0,84.0,78.0,12.0,17568.725,1
0.0,393.0,0.0,34.0,34.0,0.0,2408.749,0.0,24.0,0.0,5.0,5.0,0.0,606.3580000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,0.0,3.0,3.0,0.0,256.303,0
80.0,3206.0,3300.0,98.0,94.0,37.0,14956.784,100.0,2644.0,2700.0,33.0,28.0,27.0,11467.623999999998,20.0,597.0,600.0,17.0,12.0,7.0,4264.344,6.0,157.0,200.0,2.0,1.0,2.0,707.742,1
0.0,614.0,0.0,97.0,95.0,0.0,4885.6579999999985,0.0,227.0,0.0,50.0,47.0,0.0,4394.418,0.0,391.0,0.0,50.0,49.0,3.0,4597.88,0.0,132.0,0.0,12.0,11.0,0.0,1319.9160000000004,1
0.0,556.0,0.0,97.0,89.0,4.0,9051.805,0.0,21.0,0.0,6.0,6.0,0.0,1087.138,0.0,485.0,900.0,84.0,80.0,12.0,17294.527000000002,0.0,73.0,400.0,13.0,13.0,4.0,3792.516,1
0.0,401.0,0.0,45.0,44.0,2.0,5125.919,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.0,0.0,11.0,11.0,2.0,1874.301,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
0.0,419.0,500.0,38.0,34.0,16.0,4742.4000000000015,5.0,215.0,300.0,6.0,5.0,3.0,1423.148,0.0,0.0,0.0,1.0,0.0,0.0,247.636,0.0,0.0,0.0,1.0,0.0,0.0,77.73100000000001,0
0.0,325.0,0.0,24.0,24.0,0.0,1105.436,0.0,55.0,0.0,17.0,15.0,0.0,1742.0629999999999,0.0,74.0,0.0,32.0,32.0,0.0,3068.9320000000002,0.0,0.0,0.0,2.0,1.0,0.0,77.345,0
0.0,110.0,0.0,19.0,18.0,1.0,1857.52,21.0,1698.0,1500.0,80.0,70.0,20.0,22779.272999999997,38.0,2227.0,2500.0,36.0,25.0,24.0,25027.947999999997,20.0,951.0,700.0,20.0,9.0,7.0,15422.599000000002,0
0.0,96.0,0.0,17.0,15.0,1.0,2058.2039999999997,0.0,0.0,0.0,1.0,0.0,1.0,61.483000000000004,0.0,245.0,0.0,7.0,7.0,0.0,1151.287,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
0.0,369.0,0.0,31.0,30.0,0.0,832.053,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
0.0,0.0,200.0,3.0,2.0,4.0,209.436,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.0,0.0,4.0,3.0,2.0,250.58,0
0.0,84.0,200.0,13.0,11.0,4.0,1400.4979999999998,0.0,340.0,400.0,34.0,29.0,9.0,8314.546,0.0,0.0,0.0,1.0,0.0,0.0,312.663,0.0,0.0,0.0,6.0,0.0,0.0,558.048,0
0.0,393.0,300.0,36.0,34.0,10.0,4529.605,1.0,307.0,500.0,77.0,75.0,6.0,24793.993,1.0,119.0,200.0,16.0,13.0,2.0,7856.561,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
0.0,409.0,600.0,42.0,41.0,13.0,3675.193,1.0,42.0,0.0,10.0,8.0,1.0,1128.162,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
0.0,26.0,0.0,6.0,6.0,1.0,303.91799999999995,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1.0,500.0,600.0,68.0,53.0,14.0,10291.681,0.0,41.0,100.0,14.0,6.0,1.0,5489.073,2.0,290.0,300.0,69.0,59.0,3.0,19013.124,0.0,111.0,100.0,24.0,13.0,2.0,8420.18,1
0.0,467.0,0.0,71.0,70.0,0.0,6773.888000000001,0.0,0.0,0.0,0.0,0.0,0.0,17.997,0.0,55.0,0.0,23.0,20.0,0.0,4423.402,0.0,62.0,0.0,17.0,15.0,0.0,1996.504,1
1.0,145.0,300.0,15.0,14.0,5.0,937.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
0.0,343.0,0.0,28.0,26.0,0.0,1841.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
0.0,57.0,200.0,11.0,10.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,80.0,200.0,11.0,10.0,4.0,785.258,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
0.0,386.0,0.0,35.0,35.0,0.0,3481.47,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
3.0,434.0,400.0,29.0,26.0,10.0,3382.405,1.0,67.0,200.0,11.0,8.0,3.0,1816.858,19.0,990.0,1000.0,30.0,27.0,11.0,6748.31,60.0,2611.0,2700.0,37.0,29.0,27.0,10470.625,1
0.0,92.0,200.0,13.0,13.0,4.0,989.078,27.0,1437.0,1500.0,37.0,27.0,20.0,12192.427,7.0,1054.0,600.0,12.0,8.0,7.0,2745.81,6.0,283.0,700.0,7.0,4.0,7.0,1483.552,1
0.0,505.0,0.0,51.0,50.0,0.0,4117.719,0.0,133.0,0.0,30.0,29.0,0.0,2777.4179999999997,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31.0,0.0,6.0,5.0,0.0,627.575,1
0.0,53.0,100.0,8.0,7.0,3.0,456.10400000000004,0.0,329.0,100.0,34.0,31.0,1.0,5335.699000000001,0.0,36.0,0.0,15.0,15.0,0.0,2977.7390000000005,0.0,51.0,0.0,22.0,22.0,0.0,5242.906000000001,1
0.0,27.0,0.0,4.0,3.0,0.0,257.906,0.0,74.0,300.0,12.0,11.0,9.0,1256.264,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
0.0,52.0,0.0,8.0,7.0,1.0,374.061,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
0.0,0.0,0.0,1.0,1.0,0.0,93.36,8.0,818.0,1000.0,48.0,44.0,17.0,7078.897,2.0,111.0,100.0,11.0,10.0,2.0,2782.4159999999997,6.0,305.0,300.0,13.0,10.0,3.0,3977.0429999999997,0
0.0,356.0,500.0,25.0,21.0,12.0,3259.534000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
0.0,414.0,0.0,48.0,46.0,4.0,2699.8320000000003,1.0,227.0,800.0,50.0,48.0,12.0,5491.81,7.0,381.0,400.0,13.0,12.0,4.0,2808.0820000000003,12.0,684.0,700.0,13.0,12.0,7.0,3039.908,1
8.0,706.0,900.0,25.0,22.0,20.0,2295.901,7.0,329.0,300.0,12.0,10.0,3.0,2560.887,4.0,280.0,300.0,6.0,5.0,3.0,1217.856,6.0,296.0,300.0,5.0,3.0,3.0,1070.264,0
0.0,0.0,0.0,1.0,0.0,0.0,45.21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
0.0,380.0,0.0,34.0,32.0,4.0,3154.974,0.0,209.0,700.0,66.0,63.0,11.0,11381.595,2.0,156.0,200.0,16.0,12.0,2.0,6796.794,6.0,288.0,300.0,5.0,2.0,3.0,2693.498,0
0.0,627.0,700.0,122.0,117.0,15.0,18675.17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,74.0,100.0,10.0,9.0,1.0,4753.8009999999995,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
0.0,410.0,0.0,52.0,50.0,6.0,3695.17,19.0,2672.0,3200.0,123.0,119.0,36.0,20926.734,17.0,1143.0,1200.0,56.0,47.0,13.0,11886.085,6.0,458.0,400.0,36.0,26.0,5.0,8587.249,0
0.0,54.0,0.0,8.0,7.0,0.0,150.69299999999998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
0.0,0.0,0.0,0.0,0.0,0.0,64.418,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
0.0,112.0,300.0,19.0,18.0,9.0,2035.244,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
0.0,57.0,0.0,10.0,10.0,0.0,567.493,2.0,506.0,700.0,39.0,30.0,14.0,8802.551,10.0,841.0,700.0,26.0,21.0,8.0,3253.3060000000005,9.0,593.0,700.0,31.0,24.0,7.0,4409.115,0
0.0,384.0,200.0,38.0,35.0,6.0,5482.699999999999,0.0,49.0,400.0,17.0,16.0,8.0,3744.72,0.0,18.0,0.0,6.0,4.0,0.0,911.041,2.0,314.0,200.0,36.0,29.0,2.0,7358.4760000000015,0
0.0,381.0,0.0,31.0,31.0,0.0,1871.218,0.0,11.0,0.0,5.0,5.0,0.0,365.625,0.0,56.0,0.0,16.0,14.0,0.0,1549.7910000000002,1.0,338.0,0.0,66.0,66.0,0.0,8542.734999999999,1
0.0,405.0,0.0,47.0,47.0,0.0,5142.8049999999985,0.0,263.0,0.0,82.0,80.0,3.0,20646.663,0.0,106.0,0.0,17.0,16.0,5.0,2577.97,0.0,200.0,1100.0,52.0,48.0,13.0,17587.411,1
0.0,489.0,600.0,58.0,57.0,14.0,4180.005,0.0,156.0,200.0,22.0,21.0,2.0,2080.827,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37.0,0.0,11.0,6.0,0.0,1457.5020000000002,0
0.0,739.0,0.0,111.0,111.0,8.0,7724.669,2.0,569.0,800.0,71.0,69.0,10.0,9921.649999999998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.0,100.0,4.0,4.0,1.0,734.1360000000001,1
0.0,25.0,0.0,5.0,4.0,0.0,94.59100000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1.0,113.0,0.0,12.0,12.0,0.0,451.222,0.0,7.0,0.0,4.0,3.0,0.0,226.68099999999998,0.0,243.0,0.0,12.0,10.0,0.0,652.7560000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
0.0,460.0,0.0,70.0,68.0,1.0,6027.34,0.0,0.0,0.0,1.0,0.0,0.0,17.492,0.0,61.0,0.0,24.0,24.0,0.0,2901.565,1.0,160.0,0.0,21.0,21.0,0.0,4169.775,1
0.0,93.0,200.0,17.0,13.0,4.0,683.2829999999999,0.0,0.0,0.0,3.0,1.0,0.0,111.37,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1.0,436.0,500.0,42.0,33.0,16.0,7395.488,0.0,223.0,300.0,59.0,53.0,6.0,15226.214,0.0,124.0,100.0,28.0,18.0,1.0,11568.406000000004,0.0,149.0,200.0,18.0,10.0,2.0,5761.371000000001,0
0.0,404.0,0.0,45.0,43.0,5.0,2720.974,1.0,239.0,800.0,69.0,68.0,11.0,7467.4879999999985,3.0,198.0,200.0,20.0,18.0,3.0,2934.0879999999997,8.0,376.0,400.0,13.0,12.0,4.0,2652.225,0
0.0,96.0,0.0,15.0,14.0,1.0,1041.089,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
0.0,25.0,0.0,4.0,3.0,0.0,100.889,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
0.0,324.0,0.0,21.0,21.0,1.0,926.913,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,3.0,3.0,0.0,186.398,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
0.0,0.0,0.0,2.0,2.0,0.0,94.081,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
0.0,374.0,0.0,35.0,32.0,1.0,2400.639,0.0,356.0,900.0,110.0,92.0,14.0,17664.221999999998,0.0,75.0,100.0,15.0,13.0,2.0,8784.895,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
1.0,144.0,300.0,15.0,14.0,9.0,2751.256,2.0,356.0,300.0,16.0,14.0,8.0,3011.34,0.0,42.0,100.0,5.0,5.0,1.0,1112.011,0.0,4.0,0.0,3.0,2.0,0.0,533.196,0
