id_0,order_make,remove_obstacle,ad_opened,ad_finished,energy_get,coin_cost,coin_get,ruby_cost,ruby_get,label
0fd078f49021ec21,51.0,205.0,0.0,40.0,1748.0,2595.0,2714.0,252.0,325.0,0
3df9cf80764c5ad1,2.0,15.0,0.0,0.0,50.0,0.0,437.0,0.0,22.0,0
842ace52a8fb5596,19.0,137.0,0.0,0.0,895.0,1050.0,2088.0,15.0,68.0,0
2fe6bf3faa730ec0,28.0,122.0,23.0,10.0,735.0,1175.0,2119.0,8.0,58.0,0
35be79993bffb94a,64.0,340.0,2.0,2.0,2156.0,3530.0,4099.0,186.0,196.0,1
52bfec984da2530e,31.0,123.0,36.0,20.0,445.0,0.0,2662.0,35.0,69.0,1
2647503C-131C-4E99-8F6E-079062D9FFF6,73.0,276.0,0.0,12.0,1806.0,4460.0,4772.0,393.0,409.0,0
ebc14cf7529d0919,29.0,102.0,2.0,1.0,505.0,1750.0,1868.0,17.0,74.0,1
f717722527fef25e,43.0,237.0,8.0,38.0,2045.0,5000.0,5020.0,564.0,564.0,0
2e36ad9d81479f68,29.0,42.0,0.0,0.0,75.0,1045.0,1265.0,44.0,47.0,0
189e589ba1062881,10.0,45.0,2.0,1.0,75.0,0.0,1047.0,1.0,35.0,1
e578bddca94ea475,8.0,40.0,0.0,1.0,265.0,0.0,874.0,42.0,143.0,0
d33ffc4cbc47a804,4.0,22.0,0.0,0.0,50.0,0.0,520.0,0.0,21.0,0
a50d413a770a7c68,6.0,8.0,0.0,0.0,25.0,0.0,329.0,12.0,15.0,0
6e9c308eef398d41,5.0,40.0,0.0,0.0,265.0,0.0,789.0,0.0,32.0,0
75fe0b914c8486c5,2.0,8.0,0.0,0.0,50.0,0.0,362.0,3.0,20.0,0
f78867b68bee929a,3.0,21.0,0.0,1.0,50.0,0.0,623.0,0.0,21.0,0
1650ef2e42776390,11.0,97.0,0.0,0.0,730.0,1475.0,1478.0,56.0,56.0,0
FF6D5853-FDD4-4058-BAED-474B05BD43C0,12.0,58.0,0.0,0.0,325.0,460.0,1234.0,25.0,55.0,0
92d6617e993c1a19,1.0,7.0,0.0,0.0,25.0,0.0,282.0,0.0,15.0,0
d8bf6f5da95f2130,4.0,31.0,0.0,1.0,165.0,0.0,689.0,0.0,31.0,1
78bd11ba2b73ba51,4.0,15.0,0.0,0.0,50.0,0.0,486.0,0.0,20.0,0
cb0391bdf499eab5,39.0,228.0,0.0,1.0,1335.0,1750.0,2579.0,25.0,72.0,0
3ab166d01010a8ff,1.0,8.0,0.0,0.0,50.0,0.0,347.0,0.0,20.0,0
0bfd4623795d5aec,31.0,183.0,8.0,7.0,235.0,1835.0,2593.0,25.0,80.0,1
eb94d983e8333773,7.0,36.0,0.0,0.0,215.0,0.0,1027.0,0.0,34.0,0
3C16A3FB-453D-4292-AC23-8DED2BC69AE0,17.0,79.0,8.0,12.0,655.0,700.0,1461.0,25.0,59.0,1
2C083BEF-74DB-4586-B71D-38C0CB038119,90.0,325.0,0.0,37.0,2855.0,8500.0,10706.0,2457.0,6792.0,0
fe6340ed70151be6,60.0,279.0,4.0,2.0,1622.0,3835.0,3887.0,170.0,177.0,1
167C8962-C3BC-44C8-8901-55A974158420,27.0,108.0,0.0,9.0,495.0,0.0,1912.0,25.0,51.0,1
8e98598cceff236b,21.0,195.0,0.0,15.0,1625.0,2940.0,3661.0,251.0,326.0,1
44CEB14C-2251-4904-9894-5EB7DBA34775,5.0,21.0,2.0,1.0,50.0,260.0,603.0,5.0,22.0,0
5d831f372f354679,7.0,24.0,0.0,3.0,50.0,0.0,652.0,0.0,21.0,0
9064192f612d342c,4.0,3.0,0.0,0.0,25.0,0.0,283.0,12.0,15.0,1
aed4004c479564aa,7.0,10.0,0.0,0.0,50.0,0.0,587.0,14.0,31.0,0
a2f1dc79bd4f0f33,1.0,3.0,0.0,0.0,0.0,0.0,219.0,0.0,5.0,0
f12357d0fe84863f,17.0,70.0,0.0,2.0,445.0,0.0,1705.0,25.0,64.0,1
744c4b135d978aad,0.0,1.0,0.0,0.0,0.0,0.0,199.0,0.0,5.0,1
4d9fd65b00fa1d2d,2.0,8.0,0.0,0.0,25.0,0.0,279.0,0.0,15.0,0
2FC50564-0F03-4FD0-9DA1-FE54F947A9DA,9.0,48.0,0.0,2.0,235.0,0.0,1183.0,0.0,39.0,0
a640c7c41bee886c,5.0,41.0,0.0,1.0,165.0,0.0,1006.0,0.0,134.0,0
dcf3d2488c5a6bbd,93.0,192.0,92.0,69.0,2075.0,7150.0,8300.0,925.0,2774.0,1
434b4cdf11d08ee0,6.0,20.0,0.0,0.0,50.0,0.0,739.0,2.0,21.0,0
37CB01CA-9F14-45A8-A573-3764D1BA5CDB,12.0,72.0,0.0,1.0,385.0,350.0,1313.0,25.0,85.0,0
990a88c9b6219b6e,1.0,5.0,0.0,0.0,25.0,0.0,280.0,0.0,15.0,0
a65ac2025182343c,9.0,33.0,0.0,0.0,140.0,0.0,812.0,3.0,26.0,0
51f316bc69f919fa,9.0,55.0,0.0,3.0,415.0,0.0,1247.0,35.0,56.0,0
e49729da2432e1c1,26.0,116.0,5.0,14.0,715.0,350.0,1962.0,9.0,83.0,0
f5fe8452bf89704d,34.0,91.0,0.0,0.0,405.0,750.0,1937.0,30.0,61.0,1
a4d373bc328d735c,3.0,31.0,0.0,0.0,165.0,0.0,549.0,5.0,32.0,0
85c40e06328caf45,11.0,106.0,6.0,13.0,795.0,1050.0,1812.0,50.0,62.0,0
cc124e9601c0d7e2,1.0,3.0,0.0,0.0,25.0,0.0,270.0,0.0,15.0,0
cc95f71309d5b6ee,0.0,2.0,0.0,0.0,0.0,0.0,199.0,0.0,5.0,0
3a22ff824b7bc0c7,15.0,72.0,0.0,0.0,475.0,700.0,1472.0,0.0,46.0,1
a1c68ca2bff0a66f,136.0,331.0,136.0,68.0,3018.0,3990.0,7339.0,1091.0,1652.0,1
cb644842ab2f064f,23.0,110.0,0.0,1.0,605.0,850.0,2033.0,0.0,53.0,1
c0a57d28aae170ed,4.0,15.0,0.0,0.0,50.0,0.0,549.0,14.0,20.0,0
d6bda4d65bfb0f83,8.0,39.0,0.0,0.0,75.0,0.0,810.0,26.0,30.0,0
1d16eecebabd3132,1.0,6.0,0.0,0.0,25.0,0.0,279.0,0.0,15.0,0
e8dbc4893037919f,5.0,43.0,0.0,0.0,165.0,0.0,1029.0,8.0,44.0,0
f574692cbdfd39f3,60.0,222.0,26.0,12.0,1545.0,3420.0,4185.0,141.0,519.0,0
82deeeb34fc16a04,140.0,298.0,3.0,0.0,1255.0,5370.0,5671.0,194.0,694.0,1
ad1b07e4b43c5091,13.0,96.0,0.0,0.0,719.0,1470.0,1478.0,58.0,58.0,0
82fb063217173197,2.0,9.0,0.0,0.0,50.0,0.0,340.0,0.0,20.0,0
8324ea46d405d5a1,150.0,594.0,120.0,125.0,4364.0,10095.0,10233.0,286.0,312.0,1
e59a68d6aec73a22,2.0,13.0,0.0,0.0,50.0,0.0,455.0,0.0,20.0,0
A99661F1-8878-4D27-8376-0D3D88A45184,6.0,53.0,0.0,0.0,355.0,350.0,977.0,0.0,34.0,0
ce6d502518bd9e11,65.0,228.0,16.0,13.0,1726.0,2880.0,3358.0,85.0,199.0,1
31EEB931-37BB-4301-B619-61F1719AC915,10.0,65.0,6.0,7.0,545.0,0.0,1338.0,0.0,45.0,1
147163c7b2bc67cf,35.0,183.0,4.0,2.0,1092.0,2970.0,2978.0,162.0,229.0,1
fb3e759ce5318e41,31.0,183.0,10.0,4.0,1280.0,3325.0,3576.0,238.0,646.0,1
5cc07e1cc4d39716,0.0,3.0,0.0,0.0,25.0,0.0,275.0,0.0,15.0,1
FBE326DE-6F75-4319-8B86-3FD5EC91CB02,37.0,224.0,0.0,0.0,1380.0,2500.0,2751.0,126.0,129.0,1
43d13118d2f302dd,4.0,22.0,0.0,0.0,50.0,0.0,488.0,1.0,20.0,0
dc240877c038001,9.0,21.0,0.0,0.0,50.0,0.0,640.0,0.0,21.0,0
ffea4deeb1f6a931,8.0,41.0,0.0,0.0,165.0,325.0,1044.0,14.0,46.0,0
B0646A6C-7543-4C08-BCAB-45D0E6670838,27.0,105.0,0.0,0.0,764.0,1945.0,2044.0,112.0,128.0,1
F3E22B5B-6FC4-45ED-8B93-6537ECB8B307,53.0,233.0,0.0,0.0,1432.0,2685.0,3174.0,110.0,135.0,1
79edfbc9425ef230,19.0,93.0,0.0,0.0,735.0,2385.0,2477.0,270.0,291.0,0
f1de0cc3c80b139d,51.0,227.0,10.0,5.0,1359.0,3695.0,3734.0,276.0,766.0,1
f9c90a5e8034186a,5.0,30.0,0.0,0.0,140.0,0.0,484.0,0.0,20.0,0
919BF7E8-4C70-4BB5-AC8A-ADF0C7BA6F8C,94.0,266.0,16.0,35.0,1537.0,3280.0,3616.0,107.0,141.0,1
df7ff04841223175,68.0,361.0,72.0,64.0,2075.0,0.0,5621.0,46.0,161.0,0
c84a620bdd15f943,2.0,8.0,0.0,0.0,50.0,0.0,339.0,0.0,20.0,0
4A9DC6CB-D078-41E7-B183-D30F70CBA737,4.0,31.0,0.0,0.0,75.0,0.0,652.0,0.0,30.0,0
a9b9088e55e80c51,96.0,369.0,106.0,53.0,2940.0,4735.0,4838.0,246.0,562.0,1
128cb829e9e1bf9c,116.0,268.0,5.0,2.0,1222.0,3095.0,5070.0,135.0,578.0,1
2f01d069c95a30ed,21.0,94.0,0.0,0.0,767.0,1775.0,1808.0,9.0,69.0,0
3ee493ff06743cb1,3.0,12.0,0.0,0.0,50.0,105.0,468.0,3.0,20.0,0
c76f58ea4601de28,24.0,243.0,4.0,2.0,1301.0,2205.0,3059.0,70.0,167.0,1
ba1ad641d221f4af,0.0,3.0,0.0,0.0,0.0,0.0,214.0,0.0,5.0,0
4aa10cc80549c99f,7.0,42.0,0.0,0.0,75.0,0.0,1040.0,0.0,34.0,0
891f5fc2a840d62f,51.0,238.0,16.0,11.0,1175.0,350.0,3622.0,0.0,83.0,1
0650d2f245aebc32,20.0,101.0,0.0,0.0,1069.0,1705.0,2082.0,144.0,210.0,0
004711E0-EFA5-4A66-8DD1-58D8B89189A9,49.0,219.0,2.0,4.0,1055.0,2325.0,2494.0,43.0,73.0,1
74229a446245c9c7,10.0,21.0,2.0,1.0,75.0,0.0,907.0,10.0,42.0,0
0bc3be8190c6f3b4,9.0,66.0,0.0,0.0,472.0,1360.0,1360.0,59.0,60.0,0
39f06dcf4b0ead23,7.0,25.0,0.0,0.0,75.0,0.0,828.0,3.0,31.0,0
08888b06547e5e70,3.0,10.0,0.0,0.0,50.0,0.0,692.0,0.0,22.0,0
4fe8936754830e5a,136.0,274.0,2.0,48.0,1762.0,5710.0,5981.0,483.0,567.0,1
a8ec82920770256e,32.0,19.0,42.0,23.0,565.0,0.0,987.0,78.0,44.0,1
BDACFD68-BFCE-478E-9791-FF68CD652048,15.0,71.0,0.0,0.0,145.0,0.0,1513.0,0.0,46.0,1
d97c309624c39d19,3.0,8.0,0.0,0.0,50.0,0.0,466.0,6.0,20.0,0
ec3fd338723ac4a7,118.0,344.0,94.0,47.0,2399.0,4660.0,5013.0,226.0,642.0,1
B79C1330-A348-4718-A232-69A2E57676C2,8.0,23.0,0.0,0.0,75.0,0.0,841.0,0.0,31.0,1
a571ecd9f0363d3b,38.0,105.0,2.0,18.0,473.0,2670.0,2956.0,252.0,644.0,1
2bd0a057ac3e4772,23.0,120.0,1.0,1.0,1045.0,1750.0,2224.0,58.0,122.0,1
963920f94ae3337e,11.0,82.0,0.0,12.0,635.0,1050.0,1582.0,35.0,55.0,0
eec30a46e18224b0,93.0,165.0,24.0,17.0,775.0,2940.0,2943.0,238.0,242.0,1
86a4214ede2cb62a,1.0,6.0,0.0,0.0,25.0,0.0,280.0,0.0,15.0,0
162b9fba2e3ca231,2.0,15.0,0.0,0.0,50.0,0.0,482.0,1.0,20.0,0
25cc6a09f577f153,10.0,60.0,0.0,0.0,475.0,775.0,1447.0,3.0,49.0,0
4bcd58a7bfae93aa,78.0,246.0,0.0,40.0,1767.0,5110.0,5445.0,549.0,600.0,0
7c505e2ced1307c1,16.0,67.0,0.0,0.0,325.0,575.0,1395.0,12.0,55.0,0
766c4d5e93277b67,18.0,59.0,0.0,0.0,245.0,0.0,1404.0,25.0,55.0,0
da2ddd82a453bd32,6.0,26.0,0.0,0.0,165.0,0.0,765.0,0.0,31.0,0
d26001b5164ca93f,10.0,40.0,0.0,0.0,475.0,850.0,852.0,41.0,41.0,1
b2c538c10aa36743,12.0,89.0,0.0,1.0,703.0,1440.0,1450.0,53.0,56.0,0
d9680c37decafd2d,85.0,303.0,31.0,87.0,2055.0,3575.0,4265.0,37.0,554.0,1
16f8a35e14d40fd4,3.0,13.0,0.0,0.0,50.0,0.0,359.0,0.0,20.0,1
c69809bdea5c27f9,54.0,377.0,32.0,34.0,2495.0,3650.0,3887.0,126.0,191.0,1
76B2931D-AB88-461C-AE69-AFBC20A94C9C,41.0,186.0,6.0,4.0,1143.0,2185.0,2387.0,132.0,133.0,1
d9e08a57931cd63e,28.0,118.0,0.0,2.0,379.0,2000.0,2221.0,25.0,83.0,0
30723e34659c2489,12.0,35.0,0.0,0.0,165.0,0.0,879.0,25.0,41.0,1
ea68b45c1683388e,15.0,63.0,0.0,0.0,325.0,0.0,1350.0,0.0,44.0,0
8da49586759198de,6.0,51.0,0.0,0.0,525.0,1120.0,1213.0,10.0,54.0,0
90f56d20df06b204,0.0,3.0,0.0,0.0,0.0,0.0,214.0,0.0,5.0,0
424f7d2588d71392,78.0,464.0,111.0,81.0,3769.0,5420.0,5723.0,47.0,175.0,1
b5cd4f67c8c73648,39.0,176.0,36.0,22.0,1415.0,2450.0,3001.0,79.0,101.0,1
7554b15fd300408d,11.0,63.0,0.0,0.0,445.0,1250.0,1408.0,41.0,56.0,0
b59e5d65429fc896,12.0,85.0,0.0,1.0,585.0,1050.0,1958.0,38.0,60.0,0
34b4bba83933f42b,3.0,11.0,0.0,0.0,50.0,0.0,612.0,0.0,21.0,0
abb4dc11392aa024,2.0,14.0,0.0,0.0,50.0,0.0,437.0,0.0,21.0,0
ef9bb73db678d623,35.0,144.0,6.0,18.0,825.0,6795.0,6805.0,577.0,600.0,1
87cb34241d904e80,8.0,23.0,0.0,0.0,50.0,0.0,728.0,23.0,31.0,0
70450bea019bdd94,74.0,226.0,72.0,52.0,1415.0,3350.0,5512.0,803.0,2484.0,1
542ab2493bebbb0c,11.0,58.0,0.0,0.0,385.0,1100.0,1326.0,0.0,44.0,0
B0C1025A-E3B1-4634-9F20-160F46078171,29.0,134.0,0.0,12.0,948.0,1925.0,2010.0,62.0,73.0,0
4b237da445c841fc,102.0,294.0,20.0,14.0,1725.0,4630.0,4809.0,103.0,640.0,1
44a2d9bfb2704488,8.0,53.0,0.0,0.0,215.0,0.0,894.0,28.0,33.0,1
c32386a281822833,2.0,8.0,0.0,0.0,50.0,0.0,365.0,0.0,20.0,0
6fedeb56cd6bfde8,5.0,31.0,0.0,1.0,165.0,150.0,703.0,2.0,31.0,0
6f9e582e94df8cf0,9.0,22.0,0.0,0.0,75.0,0.0,848.0,36.0,41.0,0
936c9676e0711cf2,2.0,8.0,0.0,0.0,50.0,0.0,397.0,0.0,20.0,0
36070ce5d56b2cd8,64.0,250.0,20.0,40.0,1760.0,6305.0,6330.0,628.0,631.0,1
6C612FC7-15E1-49F6-8844-54DF4F58FDE0,22.0,119.0,8.0,18.0,765.0,0.0,1909.0,0.0,60.0,1
abc6a87018a19bc4,38.0,238.0,8.0,3.0,1547.0,3520.0,3530.0,133.0,162.0,1
DA99B6C7-6D2A-4D82-A8E3-835A34F34EA9,132.0,625.0,80.0,132.0,5690.0,7350.0,7510.0,117.0,231.0,1
afd51f55bea58b70,7.0,11.0,0.0,0.0,50.0,0.0,352.0,19.0,20.0,0
b0e12477c4dc4df9,3.0,21.0,0.0,0.0,50.0,0.0,495.0,0.0,20.0,0
8302697b60e20c51,12.0,77.0,0.0,0.0,495.0,350.0,1732.0,36.0,186.0,0
457D947B-90E7-46B0-B24F-39780F914AE8,60.0,340.0,40.0,87.0,2765.0,3460.0,4001.0,188.0,218.0,1
8aace9f6e6fcad79,74.0,240.0,12.0,9.0,1763.0,6410.0,6562.0,681.0,693.0,1
d2754c6b0e66f2ce,29.0,139.0,0.0,0.0,831.0,1815.0,1855.0,105.0,109.0,1
703b2e342cd4c44e,15.0,46.0,0.0,0.0,165.0,0.0,1018.0,45.0,52.0,1
f007c523a94381a5,3.0,22.0,0.0,0.0,50.0,0.0,434.0,10.0,20.0,0
1AD70185-46E6-41DD-9A2F-2B00850C5851,24.0,131.0,0.0,0.0,325.0,0.0,2090.0,50.0,76.0,1
7634528bea8da615,149.0,632.0,180.0,108.0,5040.0,7330.0,7337.0,275.0,284.0,1
4319dc7cda20fc78,10.0,63.0,0.0,0.0,105.0,0.0,1424.0,6.0,46.0,1
ed66b96a419d3970,2.0,8.0,0.0,0.0,50.0,0.0,353.0,0.0,20.0,0
4CE26907-A32E-4468-AB1F-8B27AB0D2837,10.0,61.0,0.0,0.0,353.0,690.0,1064.0,23.0,43.0,0
57c5917c8d9c882,22.0,110.0,0.0,0.0,645.0,350.0,2039.0,40.0,83.0,1
7613c17931d3c032,21.0,95.0,0.0,0.0,705.0,1725.0,1956.0,19.0,70.0,1
7a1d148b2c25caf8,2.0,8.0,0.0,0.0,50.0,0.0,502.0,1.0,20.0,0
271fc1acfc8de1be,8.0,20.0,0.0,0.0,76.0,530.0,304.0,9.0,8.0,1
9848de2ca990ebbc,33.0,48.0,26.0,13.0,75.0,1295.0,1311.0,12.0,47.0,0
01734f374bd18300,95.0,417.0,176.0,85.0,4077.0,7090.0,7135.0,578.0,583.0,1
81b26e911d19f5ac,16.0,122.0,0.0,0.0,812.0,1830.0,1838.0,68.0,69.0,0
4bbe5986c8e3dedf,2.0,16.0,0.0,0.0,50.0,0.0,380.0,0.0,20.0,0
614C5B4A-F1DB-4773-89BF-1DC809AABA39,14.0,71.0,0.0,0.0,250.0,0.0,1374.0,34.0,47.0,0
67a51ecac1a7267e,2.0,3.0,0.0,0.0,25.0,0.0,283.0,0.0,15.0,0
984e7c74fedb5fa1,5.0,25.0,0.0,0.0,75.0,0.0,828.0,0.0,31.0,0
96c472a1307745ac,46.0,296.0,0.0,10.0,1347.0,2370.0,4287.0,132.0,449.0,1
93a09d6ac10ee94d,3.0,5.0,0.0,0.0,25.0,0.0,303.0,0.0,15.0,0
a9962d683bf31ef1,15.0,151.0,9.0,4.0,1031.0,2085.0,2099.0,31.0,70.0,1
6D0E0E51-DF42-5911-ACA8-BB423E743990,1.0,7.0,0.0,0.0,25.0,0.0,280.0,0.0,115.0,0
ca4ad0dc5a9febd0,7.0,27.0,0.0,0.0,75.0,0.0,822.0,3.0,30.0,0
a081f19bd8932a2e,56.0,242.0,70.0,55.0,1716.0,4715.0,5072.0,259.0,545.0,1
31b126267be95540,0.0,3.0,0.0,0.0,0.0,0.0,214.0,0.0,5.0,0
20832542233e2d97,3.0,8.0,0.0,0.0,50.0,0.0,373.0,0.0,20.0,0
4741468a4be1a27a,16.0,85.0,0.0,0.0,665.0,1050.0,1459.0,19.0,56.0,0
7d9930121e86469,0.0,1.0,0.0,0.0,0.0,0.0,199.0,0.0,5.0,0
abb91e28a48d2366,16.0,91.0,0.0,0.0,711.0,1895.0,1895.0,68.0,70.0,0
6c7a770cd4e53150,21.0,91.0,0.0,4.0,535.0,775.0,1762.0,12.0,181.0,1
a319eeedbf17a0cb,6.0,21.0,0.0,0.0,75.0,75.0,798.0,0.0,31.0,0
e210349fdc5c3f6b,10.0,60.0,0.0,2.0,375.0,350.0,1259.0,52.0,54.0,0
857c5210136832b4,3.0,22.0,0.0,0.0,50.0,0.0,593.0,0.0,20.0,0
90aaaeb673db678e,0.0,2.0,0.0,0.0,0.0,0.0,200.0,0.0,5.0,0
929A3964-3767-4ECD-A0C6-12373418FA14,5.0,22.0,0.0,0.0,50.0,300.0,680.0,0.0,21.0,0
5140da5cd7e732eb,62.0,295.0,130.0,66.0,2427.0,4720.0,5011.0,875.0,1760.0,1
b355fff35a162fd1,9.0,49.0,0.0,0.0,315.0,0.0,1042.0,27.0,46.0,0
e91c1712613f0b2e,120.0,355.0,79.0,83.0,2445.0,7750.0,8469.0,456.0,1246.0,1
956c768fc17a932e,11.0,41.0,0.0,0.0,343.0,1020.0,1083.0,40.0,44.0,0
7939D3F5-25FA-44AA-A389-275CC9F19848,21.0,110.0,0.0,0.0,575.0,910.0,1922.0,0.0,63.0,1
5f2feae44bdbb81c,21.0,86.0,0.0,0.0,563.0,1345.0,1347.0,72.0,72.0,0
644cc9d189f1e72e,0.0,3.0,0.0,0.0,0.0,0.0,209.0,0.0,5.0,0
52d7c75178a82946,11.0,59.0,0.0,0.0,345.0,0.0,1301.0,0.0,46.0,1
0f56c8dd20c6cfa9,31.0,131.0,0.0,6.0,801.0,2130.0,2131.0,107.0,109.0,0
1c4dea744e9d472a,10.0,31.0,0.0,1.0,75.0,875.0,901.0,2.0,33.0,0
e2b09b892f1498ef,6.0,38.0,0.0,0.0,165.0,0.0,680.0,3.0,33.0,0
A50D381A-A33A-4D00-B80D-F766E81053F5,10.0,63.0,0.0,0.0,385.0,350.0,1288.0,4.0,46.0,1
506D25B5-FF0E-4242-8DBF-3C52862A0BC8,11.0,76.0,0.0,0.0,545.0,700.0,1299.0,2.0,37.0,1
cd03d96c7f728235,63.0,203.0,14.0,48.0,1055.0,2860.0,3022.0,43.0,94.0,1
96df3dac3431d429,44.0,281.0,0.0,0.0,1195.0,0.0,4390.0,0.0,276.0,1
ef44ab19a003efb5,41.0,308.0,0.0,50.0,2092.0,3035.0,4275.0,57.0,440.0,0
856c3a97503f50b5,7.0,45.0,0.0,0.0,140.0,0.0,811.0,0.0,28.0,1
5ae06ce34f7bd755,13.0,82.0,0.0,0.0,779.0,1320.0,1448.0,1.0,51.0,1
97c4465072ff5233,15.0,59.0,0.0,1.0,325.0,350.0,1387.0,24.0,65.0,0
ced6c504d55d41a5,6.0,40.0,0.0,0.0,165.0,0.0,830.0,1.0,31.0,0
c9f53fefa4f02ffd,22.0,158.0,4.0,0.0,1475.0,2320.0,2361.0,209.0,219.0,1
5843d9d71d8154e0,5.0,31.0,0.0,0.0,165.0,0.0,816.0,0.0,31.0,0
d36428c4307beff6,24.0,88.0,0.0,2.0,485.0,0.0,1697.0,15.0,63.0,1
8f0aa35f45fd7f3c,1.0,8.0,0.0,0.0,25.0,0.0,275.0,0.0,15.0,0
815e71648961e8f9,45.0,140.0,17.0,14.0,836.0,2660.0,2695.0,223.0,224.0,1
a90109a516c3273e,6.0,26.0,0.0,0.0,75.0,105.0,837.0,1.0,31.0,0
f9a030d4bffc858d,2.0,3.0,0.0,0.0,25.0,0.0,270.0,0.0,15.0,0
8c4bc558000ca126,8.0,31.0,0.0,1.0,165.0,0.0,850.0,0.0,31.0,0
ec0a7f71a468eb99,6.0,35.0,0.0,0.0,165.0,0.0,825.0,1.0,31.0,0
7b39d9826add4978,20.0,98.0,7.0,3.0,550.0,350.0,2344.0,97.0,103.0,0
fc5cadfe0f31ac00,8.0,46.0,0.0,2.0,245.0,0.0,1174.0,3.0,34.0,1
337b86d1c693400,2.0,12.0,0.0,0.0,50.0,0.0,412.0,0.0,20.0,0
bf0e981eb49d4db0,30.0,165.0,10.0,5.0,1146.0,2590.0,2938.0,209.0,234.0,1
71F09163-4717-4F37-9C46-2992EF7701AE,81.0,261.0,10.0,6.0,1775.0,3675.0,3811.0,175.0,178.0,1
6606d9da2ace6c1d,48.0,144.0,0.0,2.0,1206.0,3375.0,3690.0,108.0,560.0,1
084ab16f3e6f53da,22.0,119.0,8.0,11.0,755.0,350.0,2018.0,0.0,56.0,0
15b10c525ea54ad5,154.0,396.0,194.0,138.0,2690.0,7575.0,7669.0,907.0,1638.0,1
925c07cef78dba29,0.0,3.0,0.0,0.0,0.0,0.0,210.0,0.0,5.0,0
6a343897d87cf92d,14.0,43.0,0.0,1.0,165.0,0.0,671.0,24.0,31.0,0
4f4dfce3aea5938c,6.0,31.0,0.0,1.0,140.0,0.0,638.0,15.0,31.0,0
b1fd93ae5f5ddbce,35.0,210.0,16.0,10.0,1406.0,2365.0,2601.0,111.0,128.0,1
fbedf093bd3a499e,7.0,27.0,0.0,0.0,128.0,380.0,537.0,4.0,23.0,1
e33a41126a61f789,23.0,47.0,0.0,0.0,75.0,1080.0,1248.0,48.0,49.0,0
0591837A-247E-46DF-8C6D-7838D90CE3D1,13.0,33.0,0.0,0.0,165.0,0.0,857.0,6.0,32.0,0
f1a0c2c5a4282050,12.0,88.0,0.0,1.0,785.0,1650.0,1730.0,18.0,62.0,0
989380F1-ABEE-4AA8-9E47-39DA1CBB58D2,13.0,105.0,0.0,1.0,745.0,1235.0,1625.0,0.0,54.0,0
65c2f9b06057ea94,13.0,78.0,0.0,0.0,678.0,1415.0,1418.0,55.0,56.0,0
87be4538b9436f22,21.0,83.0,0.0,0.0,255.0,0.0,1463.0,40.0,58.0,1
9f0e2c59f089b5ef,34.0,119.0,0.0,1.0,645.0,1535.0,2013.0,74.0,94.0,0
E89BBA65-6BFF-493D-BFAD-C131E224E71F,29.0,109.0,0.0,4.0,739.0,1850.0,1945.0,104.0,172.0,0
86B1A611-53B7-40AB-88EC-5B2854DECFBE,9.0,45.0,0.0,0.0,205.0,375.0,1025.0,9.0,36.0,0
ad8b394eeb4a668c,22.0,133.0,0.0,4.0,811.0,1840.0,2029.0,75.0,76.0,0
41d9302302352116,57.0,255.0,27.0,16.0,1528.0,1965.0,3401.0,199.0,280.0,1
e5cba20ad68c919c,96.0,399.0,0.0,0.0,2765.0,4235.0,5857.0,184.0,563.0,1
063fbe80f1e4022e,0.0,3.0,0.0,0.0,25.0,0.0,276.0,0.0,15.0,0
443557d5ded7d141,5.0,39.0,0.0,0.0,75.0,0.0,863.0,2.0,33.0,0
f7c9cd5ade774ce9,1.0,3.0,0.0,0.0,0.0,0.0,219.0,0.0,5.0,0
EC7A4DED-4C88-4E05-AC51-4BA2403DA14E,12.0,47.0,0.0,0.0,335.0,0.0,1326.0,0.0,46.0,1
07d712d37460234d,40.0,200.0,60.0,31.0,1165.0,1225.0,2964.0,189.0,190.0,0
d42c739af0d8a8a5,10.0,48.0,0.0,4.0,235.0,0.0,900.0,42.0,43.0,0
97CEDA14-155E-470B-A0F2-BAD304AAB1E9,16.0,112.0,0.0,2.0,911.0,1430.0,1822.0,65.0,196.0,0
cb82b760c67b2260,15.0,70.0,2.0,2.0,285.0,0.0,1439.0,36.0,68.0,1
0251ea66eb247de6,15.0,115.0,4.0,1.0,701.0,1650.0,2044.0,64.0,94.0,1
78ae3206d7802298,0.0,3.0,0.0,0.0,0.0,0.0,214.0,0.0,5.0,0
C16E4DA0-DDCC-489A-B5FB-0CCE1CB62FEC,33.0,172.0,0.0,0.0,1317.0,2060.0,2348.0,63.0,86.0,1
3557E054-C7F8-4B1A-9ECE-BC52FC36EE69,74.0,287.0,104.0,73.0,2615.0,2850.0,3512.0,134.0,141.0,1
4e9abc687c01caba,17.0,88.0,0.0,11.0,545.0,350.0,1548.0,14.0,165.0,0
8ea0210593f3aee9,5.0,31.0,0.0,0.0,165.0,0.0,744.0,0.0,30.0,0
6614fc8fa99b66b7,41.0,188.0,56.0,28.0,1498.0,5320.0,5321.0,727.0,783.0,1
75d00855212b1775,9.0,40.0,0.0,0.0,75.0,0.0,1055.0,7.0,44.0,0
daa1e6b7f7a0fcee,15.0,91.0,0.0,0.0,701.0,1330.0,1334.0,55.0,56.0,0
3f32e79b00cdb8ff,13.0,71.0,8.0,14.0,475.0,185.0,1447.0,0.0,45.0,0
